SMILES,Kow
NC1=CC(O[Si]23OCCN(CCO2)CCO3)=CC=C1,-1.15
CCC1=CC=C(O[Si]23OCCN(CCO2)CCO3)C=C1,0.56
CC1=CC(O[Si]23OCCN(CCO2)CCO3)=CC(C)=C1,0.46
CN1C(C)=NC(=C1Cl)[N+]([O-])=O,0.34
CN1C(C)=NC(Cl)=C1[N+]([O-])=O,0.87
CC(C)COC(=O)\C=C\C1=CC=C(O1)N(=O)=O,3.14
CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=C1C=CC=C2,6
CCCCN=C(O)\C=C\C1=CC=C(O1)N(=O)=O,2.36
OC(=N)OCCC1=CNC2=CC=CC=C12,1.69
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,2.7
CC(C)(C)C1(CC=C)C(O)=NC(=O)N=C1O,1.64
COC1=C(OC(C)=O)C2=C(C=C(Cl)C=C2)C(OC(C)=O)=C1OC,3.26
OC(=O)CCC1=NC2=C(C=C(Br)C=C2)S(=O)(=O)N1,0.93
OC(=O)CCC1=NC2=C(C=C(Cl)C=C2)S(=O)(=O)N1,0.69
CN(C)C(=O)OCCCC1=CC=CC=C1,2.93
N=C1NCC(CN2CCN(CC2)C2=CC=CC=C2)O1,0.85
CCCCCOC(=O)\C=C\C1=CC=C(O1)N(=O)=O,3.4
COC1=C(OC)C(OC(=O)C(C)(C)C)=C2C=CC=CC2=C1OC(=O)C(C)(C)C,5.69
COC1=C(OC)C(OC(C)=O)=C2C(Cl)=CC=CC2=C1OC(C)=O,3.16
COC1=C(OC)C(OC(C)=O)=C2C=C(F)C=CC2=C1OC(C)=O,2.75
COC1=C(OC)C(OC(C)=O)=C2C=C(Br)C=CC2=C1OC(C)=O,3.39
COC1=CC=CC2=C(OC(C)=O)C(OC)=C(OC)C(OC(C)=O)=C12,2.43
COC1=C(OC)C(OC(C)=O)=C2C(=CC=CC2=C1OC(C)=O)C#N,2.51
COC1=C(OC)C(OC(C)=O)=C2C=C(C=CC2=C1OC(C)=O)C#N,2.28
COC1=C(OC(C)=O)C2=C(C=C(C=C2)N=C(C)O)C(OC(C)=O)=C1OC,2
COC1=CC2=C(OC(C)=O)C(OC)=C(OC)C(OC(C)=O)=C2C=C1,2.39
COC1=C(OC)C(OC(C)=O)=C2C=C(C)C=CC2=C1OC(C)=O,2.86
CCC(=O)OC1=C(OC)C(OC)=C(OC(=O)CC)C2=CC=CC=C12,3.44
COC1=C(OC)C(OC(=O)C(C)C)=C2C=CC=CC2=C1OC(=O)C(C)C,4.61
CN(C)CCC1CN(C)C(=S)C2=C(O1)N=CC=C2,1.08
ClC1=CC=C(O1)C=C(C#N)C#N,2.17
CCCN(CCC1=CC=CS1)C1CCC2=C(C1)C=CC=C2O,4.7
CCN=C(O)C1=CC2=CC=CC=C2O1,2.22
ClC1=CC2=C(OC3=C2C(Cl)=CC(Cl)=C3Cl)C=C1,6.13
NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](F)[C@@H](CO)O1,-0.66
CCC(C(CO)CC1=CN=CN1C)C(=O)OC(C)C1=CC=CC=C1,2.23
[H]C(CO)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=CC=C1,1.97
[H]C(COC(=O)C1=CC=CC=C1)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=CC=C1,4.37
[H]C(CO)(CC1=CN=CN1C)C([H])(CC)C(=O)OCCC1=CC=CC=C1,2.31
[H]C(CO)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=C(Cl)C=C1,2.69
[H]C(COC(=O)C1=CC=CC=C1)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=C(Cl)C=C1,4.9
[H]C(CO)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=CC=C1C,2.42
[H]C(CO)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=C(C)C=C1,2.46
[H]C(COC(=O)C1=CC=CC=C1)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=C(C)C=C1,4.85
[H]C(CO)(CC1=CN=CN1C)C([H])(CC)C(=O)OCC1=CC=C(C=C1)C(C)(C)C,3.67
CCC(C(COC(=O)CC1=CC=CC=C1)CC1=CN=CN1C)C(=O)OCC1=CC=CC=C1,4
CCC(C(COC(=O)C1=CC(Cl)=CC=C1)CC1=CN=CN1C)C(=O)OCC1=CC=CC=C1,5.08
CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,2.03
CCC(C(COC(=O)C1=CN=CC=C1)CC1=CN=CN1C)C(=O)OCC1=CC=CC=C1,3.05
CCCCCCCC1=NNN=N1,2.01
[H][C@@]12C[C@H](F)[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],3.3
CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,2.56
[H][C@]12CO[C@@]([H])(OC[C@@]1([H])C(=NO2)C1=CC=CC=C1)C1=CC=CC=C1,3.42
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO[C@]3([H])O[C@]([H])(CO)[C@H](O)[C@H](O)[C@H]3O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0.49
[H][C@@]12CC[C@](O)(C(=O)CO[C@]3([H])O[C@]([H])(CO)[C@H](O)[C@H](O)[C@H]3O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,0.15
[H][C@@]12CC[C@](O)(C(=O)CO[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O[C@]4([H])O[C@]([H])(CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-0.56
CNC(C)C(OC)C1=CC=CC=C1,2.05
COC1=C(C=CC(=C1)S(C)=O)C1=CN2C=CC=NC2=N1,0.63
CCCC(O)C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.75
OC(C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1,3.6
COC1=CC=CC(=C1)C(O)C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.53
COC1=CC=C(C=C1)C(O)C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.59
OC(C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=CC=C1F,3.77
OC(C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC(F)=CC=C1,3.31
CC(C)(O)C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.25
CC(C)C(O)C(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,3.84
COC1=CC=CC=C1\C=C\C(=O)OCCOC1=C(OC)C=C(C=O)C=C1,3.65
COC1=C(OCCOC(=O)C2=CC=CC=C2Cl)C=CC(C=O)=C1,3.21
COC1=C(OCCOC(=O)C2=CC(Cl)=CC=C2)C=CC(C=O)=C1,3.67
COC1=C(OCCOC(=O)C2=CC=C(Cl)C=C2)C=CC(C=O)=C1,3.71
COC1=C(OCCOC(=O)C2=CC=C(Cl)C=C2)C=CC(\C=N\O)=C1,3.92
COC1=C(OCCOC(=O)C2=CC(Cl)=CC=C2)C=CC(\C=N\O)=C1,3.94
COC1=C(OCCO)C=CC(C=NO)=C1,0.82
CCOC(=O)CO\N=C/C1=CC(OC)=C(OCCOC(=O)C2=CC(OC)=C(OC)C(OC)=C2)C=C1,3.26
COC1=C(C=C2NN=NC2=C1)C(=O)NCC1CCN(CC=C)C1,0.95
CCN(CC)CCN=C(O)C1=C(OC)C=C(N)C(F)=C1,2.28
CCN(CC)CCN=C(O)C1=C(OC)C=C(N)C(I)=C1,3.09
CCN1CCC(CN=C(O)C2=C(OC)C=CC(=C2)S(N)(=O)=O)C1,0.64
CCN1CCC(CN=C(O)C2=C(OC)C=CC(=C2)S(=O)(=O)CC)C1,1.31
CCN1CCC(CN=C(O)C2=CC(=C(N)C=C2OC)S(N)(=O)=O)C1,0.66
CCN(CC)CCN=C(O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,1.7
CCCCCOCC1=CC=CC=C1N=C(O)OCCN1CCCCC1,4.42
CCCCOCC1=CC(=CC=C1)N=C(O)OCCN1CCCCC1,3.73
CCCCCOCC1=CC(=CC=C1)N=C(O)OCCN1CCCCC1,4.2
CCCCOCC1=CC=CC=C1N=C(O)OCCN1CCCCC1,3.94
CC1=CC(=CC=C1)N1C(=O)CCC1=O,0.57
CCCCCC\C(C)=N/NC(N)=N,2.08
CCN(CC)C(=O)OCC(C)C,2.82
CCOC(=O)C1=C(N(C)N=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,1.3
N#CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,1.89
CC(C)OC1=NC=CN=C1C,2.24
CC(C)=CCCC(C)(CC(C)=C)OC(C)=O,4.36
ClC1=CC(OC2=CC(Cl)=C(Cl)C=C2)=CC(Cl)=C1Cl,6.83
ClC1=CC(OC2=C(Cl)C(Cl)=C(Cl)C=C2)=CC(Cl)=C1Cl,6.99
CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,2.9
CCCC(=O)N1C(=O)NC=C(F)C1=O,0.67
CC1(C)OC2=C(C=C(C=C2)C#N)[C@@H]([C@H]1O)N1CCCC1=O,2.32
COC(=O)N=C1NON=C1C,0.42
COCC(=O)NC1=CC(Cl)=C(Cl)C=C1,2.77
COC(=O)NC1=CC=C(C=C1)C#N,1.82
COCCOC1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(OC)=NC(OC)=N1,2.04
NS(=O)(=O)C1=NC2=C(S1)C=C(C=C2)N(=O)=O,1.36
NC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,0.52
CCC1=CC=C(\C=C\C(C)=O)C=C1,3.26
CN1C(=O)N=C(O)C(CC=C)(C2=CCCC2)C1=O,1.89
COC1=NC(=NC=C1)C#N,0.86
CCCN1CCOC2C1CCC1=C2C=CC=C1O,2.22
CC(OC1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)N(=O)=O)C(=O)OC=C,4.54
CCN=C(O)CN1C=CC=C(O)C1=O,-0.74
CN=C(O)CN1C=CC=C(O)C1=O,-1.15
CCCN=C(O)CN1C=CC=C(O)C1=O,-0.24
CC(C)N=C(O)CN1C=CC=C(O)C1=O,-0.34
CCCCN=C(O)CN1C=CC=C(O)C1=O,0.33
CC1=C(O)C(=O)C=CN1CCCCO,-0.74
CCOC1=C(OCC)C=C(C=C1)N=C(O)OCC(C)C,3.36
CCOC1=C(OCC)C=C(C=C1)N=C(O)OCCOC,2.27
CCOC1=C(OCC)C=C(C=C1)N=C(O)OCC1=CC=CC=C1,3.29
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.6
OC1=C(F)C=C(CN2C=CN=C2S)C=C1,1.12
OC1=C(F)C=C(CN2C=CN=C2S)C=C1F,1.08
OC1=CC=C(CN2C=CNC2=S)C=C1,1.02
FC1=CC=CC=C1CN1C=CN=C1S,1.77
FC1=CC(CN2C=CN=C2S)=CC(F)=C1,1.98
IC1=CC=CC(NC(=O)CC2=CC=CC=C2)=C1,3.91
CNC1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1,2.31
CCNC1=CC(NC(=O)CC2=CC=CC=C2)=CC=C1,2.59
CC(=O)OC1=CC=CC(NC(=O)CC2=CC=CC=C2)=C1,2.37
CS(=O)(=O)OC1=CC=CC(NC(=O)CC2=CC=CC=C2)=C1,2.32
OC1=CC=C(NC(=O)CC2=CC=CC=C2)C=C1,1.82
OC1=CC=CC=C1NC(=O)CC1=CC=CC=C1,2.4
NC1=CC=CC=C1NC(=O)CC1=CC=CC=C1,1.45
COC1=CC=CC=C1NC(=O)CC1=CC=CC=C1,2.68
CC(=O)OC1(CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C)C(=O)CO,2.43
O=N(=O)C1=CC=C(O1)\C=C\S(=O)(=O)C1=CC=CC=C1,1.88
CCOP(=O)(SC(C)CC)SC(C)CC,3.9
COC(C)C(=O)N1CCN(CC1)C1=NC2=CC(OC)=C(OC)C=C2C(=N)N1,1.14
COC1=NOC2=C1CNCC2,-0.04
NS(=O)(=O)C1=NC2=C(S1)C=C(OCCO)C=C2,0.59
CC(O)=NC1=CC(=C(Br)C=C1F)N(=O)=O,2.11
CCN(CC)C(=O)CC1CCCCC1,3.12
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C)C(=O)CCl,3.34
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C)C(=O)CCl,3.3
CCCN(CCC)[C@@H]1CCC2=C(C=CC=C2OC)[C@@H]1C,4.76
COC1=CC(=O)C2=C(C(COC(O)=N)=C3C(CCN23)OC(C)=O)C1=O,0.72
COC1=CC(=O)C2=C(C(COC(O)=NC)=C3C(CCN23)OC(C)=O)C1=O,1.19
COC1=C(Cl)C(=O)C2=C(C(COC(O)=NC)=C3C(CCN23)OC(C)=O)C1=O,2.08
COC1=C(C)C(=O)C2=C(C(COC(O)=NC)=C3C(CCN23)OC(C)=O)C1=O,2.39
CN=C(O)OCC1=C2C(CCN2C2=C1C(=O)C(=CC2=O)N1CCCC1)OC(C)=O,1.4
OC(=NCCOC(=O)C1=CC=CC=C1)C(F)(F)F,2.25
COC1=CC=C(\C=C\C(=O)C(F)(F)F)C=C1,3.33
OC(=N)C1=C(Br)C=CC=C1Br,1
CCOC(=O)CN1C=NC(=C1I)N(=O)=O,0.57
CCOC(=O)CN1C=NC(I)=C1N(=O)=O,0.93
OC(CC1=NC(I)=C(N1)N(=O)=O)=NCC1=CN=CC=C1,0.88
CC1=CC(=CC=C1)C(=O)C1=CC=C2C(CCN12)C(O)=O,3.23
OC(=O)C1CCN2C1=CC=C(C=O)C1=C2C=C(Br)C=C1,3.6
CC(C)OC1=CC=C(C=C1)C(=O)C1=CC=C2C(CCN12)C(O)=O,3.38
OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=C(OCC=C)C=C1,3.48
OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC(=CC=C1)C(F)(F)F,3.69
OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=C(C=C1)C(F)(F)F,3.71
OC(=O)C1CCN2C1=CC=C2C(=O)C1=C(F)C=CC=C1F,2.47
OC(=O)C1CCN2C1=CC=C2C(=O)C1=C(F)C=C(F)C=C1,2.59
OC(=O)C1CCN2C1=CC=C2C(=O)C1=C(Cl)C=C(Cl)C=C1,3.56
OC(=O)C1CCN2C1=CC=C2C(=O)C1=C(F)C(F)=C(F)C(F)=C1F,3.24
OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=C(C=C1)C1=CC=CC=C1,4.27
OC(=O)C1CCN2C1=CC=C2C(=O)C1CCC1,2.41
OC(=O)C1CCN2C1=CC=C2C(=O)CC1=CC=CC=C1,2.52
OC1=CC=CC(NN=C(C#N)C#N)=C1,2.28
CCCN1C2=C(N=C(N2)C2=CC=CC=C2N)C(=O)N(CCC)C1=O,3.54
CC(=O)N1N=CC2=C1N=CNC2=O,-0.35
CCC(=O)N1N=CC2=C1N=CNC2=O,0.3
O=C(N1N=CC2=C1N=CNC2=O)C1=CC=CC=C1,1.2
[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(=O)OCOC(=O)C(C)(C)C,1.36
[H][C@]12SCC(CSC3=NN=CS3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(=O)OCOC(=O)C(C)(C)C,1.45
CCCC(=O)N1N=CC2=C1N=CNC2=O,0.85
[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(=O)OCOC(=O)C(C)(C)C,1.34
NS(=O)(=O)C1=NC2=C(S1)C=C(Cl)C=C2Cl,2.6
NS(=O)(=O)C1=NC2=C(S1)C=C(OCC1=CC=CC=C1)C=C2,3.18
CC(=O)NC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,0.86
CC(C)(C)N1N=CC(SCC2=CC=C(C=C2)C(C)(C)C)=C(Cl)C1=O,6.37
COC1=C(CN(C(=O)CCl)C2=C(C)C=CC=C2C)SC=C1,3.53
CC1(C)CC(CC(C)(C)N1[O])NC(=O)NP(=O)(N1CC1)N1CC1,-0.42
CC1(C)CC(CC(C)(C)N1)NC(=O)NP(=O)(N1CC1)N1CC1,-0.8
CCCCCCCCCCCCCC1=CC=CC=C1O,8.61
CN(C)C(S)=NNC(S)=N\N=C(/C)C1=CC=CC=N1,1.25
CCOC(=O)CC(CO)C(CC)C1=CN=CN1C,0.73
CCCCCCOC(=O)C(CC)C(CO)CC1=CN=CN1C,2.71
CCC1=CC=CC(C)=C1NC(C)=O,1.41
CC(C)C(=O)NC1=C(C=CC(C)=C1)S(N)(=O)=O,1.45
CC(C)C(O)=NC1=C(C=CC(=C1)C(F)(F)F)S(N)(=O)=O,2.45
COC1=CC(NC(=O)C(C)C)=C(C=C1)S(N)(=O)=O,1.37
CCC(CC)C(=O)NC1=C(C=CC(C)=C1)S(N)(=O)=O,2.13
CCC(CC)C(O)=NC1=C(C=CC(=C1)C(F)(F)F)S(N)(=O)=O,3.06
CCC(CC)C(O)=NC1=C(C=CC(OC)=C1)S(N)(=O)=O,2.01
C\C(=N\NC(=N)NC1=CC=CC=C1)C1=CC=CC=C1,2.18
CCCC(CCC)=NNC(=N)NC1=CC=CC=C1,2.33
CCCC\C(C)=N/NC(=N)NC1=CC=CC=C1,2.05
NC(=N)N\N=C(\C1=CC=CS1)C1=CC=CC=C1,1.96
CCCC(CCC)=NNC(N)=N,1.73
NC(=N)N\N=C\C1=CC=CS1,0.98
COC(=O)C1(CC1)S(=O)(=O)C1=CC=CC=C1,1.43
ClC(Cl)C(=O)N(CC=C)CC(=O)NCC=C,1
CCC(C)OC(=O)\C=C\C1=CC=C(O1)N(=O)=O,3.09
CC(C)(C)OC(=O)\C=C\C1=CC=C(O1)N(=O)=O,3.06
CCC(C)N=C(O)\C=C\C1=CC=C(O1)N(=O)=O,2.28
CC(C)(C)CN=C(O)\C=C\C1=CC=C(O1)N(=O)=O,2.61
COC(=O)C(=C\C1=CC=C(C)O1)\N(=O)=O,2.44
O=C(NC1=CC=CC=C1)C1C(=O)NC(=S)NC1=O,0.14
OC(=O)C1=C(NC2=CC=CC(Br)=C2)C=C(Cl)C=C1,5.16
CCOC1=NC(NC)=NC(NC(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)=N1,1.59
CCC(C)N=C(O)\C=C(/Br)C1=CC=CC=C1,3.56
CCC(C)N=C(O)\C=C(/Cl)C1=CC=CC=C1,3.52
CCC(C)N=C(O)\C=C\C1=CC=CC=C1,2.85
CCC(C)N=C(O)\C=C(/SC)C1=CC=CC=C1,3.03
CCC(C)N=C(O)C(\SC1=CC=CC=C1)=C\C1=CC=CC=C1,4.36
CCC(C)N=C(O)\C=C(/N)C1=CC=C(Cl)C=C1,2.94
CCOCCOC(=O)C(\C#N)=C(\CC)NCC1=CC=C(C=C1)N(=O)=O,2.64
CSC(=O)C1=C(N=C(C(C(=O)SC)=C1CC(C)C)C(F)(F)F)C(F)F,4.75
CC1=CN=C(C=N1)C#N,0.26
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNC(C)C1,0.34
CCN1C=C(C(O)=O)C(=O)C2=C1C(F)=C(N1CCNC(C)C1)C(F)=C2,-0.3
NC1=NNC(=N1)C1=CC(NCCCC2=CC=CC=C2)=NC=C1,3.05
CN1CCN(CC1)C1=C(F)C=C2C(=C1)N(C=C(C(O)=O)C2=O)C1=CC=C(F)C=C1,0.89
CC(CC1=CC=CC=C1)OC(=O)N(C)C,2.6
CN(C)C(=O)OCCC1=CNC2=CC=CC=C12,2.54
CCN(CC)C(=O)OCCC1=CNC2=CC=CC=C12,3.3
OC(=N)OCCCC1=CN=CC=C1,0.46
CN(C)C(=O)OCCCC1=CN=CC=C1,1.44
CCN(CC)C(=O)OCCCC1=CC=CC=N1,2.36
CCC(CC)COC(=O)N(C)C,2.87
CCC(CC)COC(=O)N(CC)CC,3.6
CN(C)C(=O)OCCC1=CC=CC=C1,2.4
CCN(CC)C(=O)OCCC1=CC=CC=C1,3.2
NC(C(=O)OCN1N=CC2=C1N=CN=C2O)C1=CC=CC=C1,-0.15
NC(CC1=CC=CC=C1)C(=O)OCN1N=CC2=C1N=CN=C2O,0.4
CC(C)CC(N)C(=O)OCN1N=CC2=C1N=CN=C2O,0.19
CCN(CC)CC(=O)OCN1N=CC2=C1N=CN=C2O,0.2
CCCN(CCC)CC(=O)OCN1N=CC2=C1N=CN=C2O,1.27
CCN(CC)C(C)C(=O)OCN1N=CC2=C1N=CN=C2O,0.72
COC(=O)C1=C(N2CCOCC2)C(=CN1)C1=CC=C(Cl)C=C1,3.5
CCN(CC)CCC\N=C1\C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2C=C1NC1=CC=C(Cl)C=C1,8.05
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,3.03
OC1=NN=C(\C=C\C2=CC=C(C=C2)N2C=CN=C2)C=C1,1.21
OC1=NN=C(\C=C\C2=CC=C(C=C2)N2C=NC3=C2CCCC3)C=C1,2.47
CC1=CC(O)=NN=C1\C=C\C1=CC=C(C=C1)N1C=CN=C1,1.71
OC1=NC(C1)SC1=CC=CC=C1C(=O)OCC1=CC=CC=C1,2.62
CCCCCCNC(=O)C1=CC(O)=C(O)C=C1,2.71
CC(=O)C1=N(=O)ON=C1C,0.98
CC(=O)C1=NON(=O)=C1C,0.8
CCCN(C(C)C)C(C)=O,1.48
CCNC(=O)C1=CC=CS1,1.18
CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,2.7
COC1=CC=CC(CN(C)N=O)=C1,1.6
CN(CC1=CC(Cl)=CC=C1)N=O,1.46
CN(CC1=CC(Br)=CC=C1)N=O,1.65
CN(CC1=CC(=CC=C1)C(F)(F)F)N=O,1.99
CN(CC1=CC=C(Br)C=C1)N=O,1.57
COC(=O)C1=CC=C(CN(C)N=O)C=C1,1.21
CN(CC1=CC(=CC=C1)N(=O)=O)N=O,1.17
CC(C)(C)C(=O)OCN1C=C2C(=N1)N=CN=C2O,0.79
CC(C)(C)C(=O)OCN1N=CC2=C1N=CN(COC(=O)C(C)(C)C)C2=O,2.5
CC(C)(C)C(=O)OCN1C=C2C(=N1)N=CN(COC(=O)C(C)(C)C)C2=O,2.34
CC(C)(C)C(=O)OCN1N=CC2=C1N=CN=C2O,1.07
CCCC(=O)OCN1N=CC2=C1N=CN(COC(=O)CCC)C2=O,1.82
CCCC(=O)OCN1C=C2C(=N1)N=CN(COC(=O)CCC)C2=O,1.6
CCCC(=O)OCN1N=CC2=C1N=CN=C2O,0.6
CCCC(=O)OCN1C=C2C(=N1)N=CN=C2O,0.33
CCOC(=O)OCN1N=CC2=C1N=CN=C2O,0.21
CCN(CC)C(=O)CCC(=O)OCN1N=CC2=C1N=CN=C2O,-0.22
CC(=O)OCN1N=CC2=C1N=CN=C2O,-0.35
OC1=NC=NC2=C1C=NN2COC(=O)C1=CC=CC=C1,1.5
OC1=NC=NC2=C1C=NN2COC(=O)C1=CN=CC=C1,0.27
CCOP(=O)(SC(C)CC)N1CCSC1=O,1.68
CC1=C(CSCCN=C2NCC(O)=N2)NC=N1,-0.5
CC1=C(CSCCNC2=NC=CC(O)=C2N(=O)=O)NC=N1,-0.2
CNC1=C(NCCSCC2=C(C)N=CN2)C(=O)C1=O,-0.08
CC(C)C1=CC=C(C=N(=O)C2=CC=CC=C2)C=C1,3.37
CCCC1(CCC)C(O)=NC(=S)N=C1O,2.66
CC(C)C1(C(C)C)C(O)=NC(=O)N=C1O,1.56
Cl.COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,0.43
CC(=O)NC1=C(Cl)C(Cl)=C(Cl)C=C1,2.88
COC1=C(Cl)C=C(C=C1)C(=O)CC(C)CC(O)=O,2.6
CCCS\C(=N\O)C(=O)C1=CC=C(Br)C=C1,3.38
COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OC\C=C\C1=CC=CC=C1,5.69
CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,5.03
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNCC3)C(F)=C12,-0.57
CN(C(=O)C(Cl)Cl)C1=CC=C(OC(C)=O)C=C1,1.56
CC(O)COC(=O)[C@@H](N)CC1=CC(O)=C(O)C=C1,-0.49
COCC(C)OC(=O)C(N)CC1=CC(O)=C(O)C=C1,0.08
N[C@@H](CC1=CC(O)=C(O)C=C1)C(=O)OC1CCCCC1,1.79
NC(CC1=CC(O)=C(O)C=C1)C(=O)OCC1CCCCO1,0.47
N[C@@H](CC1=CC(O)=C(O)C=C1)C(=O)OCCC1=CC=CC=C1,1.76
NC(CC1=CC(O)=C(O)C=C1)C(=O)OCCC1=CC=C(Cl)C=C1,2.33
COC1=CC=C(CCOC(=O)C(N)CC2=CC(O)=C(O)C=C2)C=C1,1.69
N[C@@H](CC1=CC(O)=C(O)C=C1)C(=O)OCCOC1=CC=CC=C1,1.51
CCCN=C(O)C1=CC2=CC=CC=C2N1,2.8
OC1(CCCCC1N1C=NC=N1)C1=CC=CC=C1Cl,2.68
OC1(CCCCC1N1C=NC=N1)C1=C(Cl)C=CC(Cl)=C1,3.24
CCCCCCC(=O)N1CCCC1=O,3.04
CCOC1=CC(OCC)=CC(CC2=CN=C(N)N=C2N)=C1,2.52
COC1=CC=CC=C1N1CCN(CCNC(=O)C2CCCCC2)CC1,2.8
OC1=C(O)C=C(\C=C\C(=O)NCC2=CC=CC=C2)C=C1,2.48
CCCCCCNC(=O)\C=C\C1=CC(O)=C(O)C=C1,3.37
CCCCC=CC1=CC(O)=C(O)C=C1,3.82
OC(=O)CC1=CC=CC=C1NC1=C(F)C=CC=C1Cl,3.8
COC(=O)C1=C(N(C)N=C1Cl)S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,-0.02
ClC1=CC=C(\C=N\NP(=O)(N2CC2)N2CC2)C=C1,0.13
O=P(N\N=C\C1=CC=CC=C1)(N1CC1)N1CC1,0.48
COC1=CC=C(\C=N\NP(=O)(N2CC2)N2CC2)C=C1,0.42
[O-][N+](=O)C1=CC=C(C=NNP(=O)(N2CC2)N2CC2)C=C1,0.45
CN(\N=C\C1=CC=CC=C1)P(=O)(N1CC1)N1CC1,0.51
CN(\N=C\C1=CC=C(F)C=C1)P(=O)(N1CC1)N1CC1,0.48
CN(\N=C\C1=CC=C(Br)C=C1)P(=O)(N1CC1)N1CC1,0.31
COC1=CC=C(\C=N\N(C)P(=O)(N2CC2)N2CC2)C=C1,0.47
CN(\N=C\C1=CC=C(C=C1)N(=O)=O)P(=O)(N1CC1)N1CC1,0.51
O=P(N(\N=C\C1=CC=CC=C1)C1=CC=CC=C1)(N1CC1)N1CC1,0.56
FC1=CC=C(\C=N\N(C2=CC=CC=C2)P(=O)(N2CC2)N2CC2)C=C1,0.56
