,SMILES,Kow
9382,CN=C(O)N(C)C(O)=NC1=C(F)C=CC(=C1)C1CCCCC1,4.58
9383,CN=C(O)N(C)C(O)=NC1=C(F)C=CC(=C1)C(C)(C)C,3.96
9384,CC(O)=NNC(O)=NC1=CC=CC(C)=C1,0.75
9385,CC(O)=NN=C(O)NC1=CC=C(C=C1)C(C)(C)C,2.08
9386,CC(O)=NNC(O)=NC1=CC=CC(F)=C1,0.73
9387,CC(O)=NN=C(O)NC1=CC=C(F)C=C1,0.45
9388,CC(=O)NNC(=O)NC1=CC(Cl)=CC=C1,1.33
9389,CC(O)=NNC(O)=NC1=CC=CC(Br)=C1,1.48
9390,CC(O)=NNC(O)=NC1=CC=CC(I)=C1,1.71
9391,CC(O)=NN=C(O)NC1=CC=C(I)C=C1,1.65
9392,CC(=O)NNC(=O)NC1=CC=CC(=C1)C(F)(F)F,1.59
9393,COC1=CC=CC(=C1)N=C(O)NN=C(C)O,0.33
9394,CCOC1=CC=C(NC(O)=NN=C(C)O)C=C1,0.51
9395,CC(O)=NN=C(O)NC1=CC=C(OC2=CC=CC=C2)C=C1,2.01
9396,CN(C)C1=CC=C(NC(O)=NN=C(C)O)C=C1,0.11
9397,CC(O)=NN=C(O)NC1=CC=C(O)C=C1,-0.79
9398,CC(O)=NNC(O)=NC1=CC(=CC=C1)N(=O)=O,0.67
9399,CC(O)=NN=C(O)NC1=CC=C(C=C1)N(=O)=O,0.77
9400,CC(O)=NN=C(O)NC1=CC=C(C=C1)C#N,0.38
9401,CC(C)(C)C(COC1=CC=CC=C1)OC(=S)N1C=CN=C1,4.27
9402,CC(C)(C)C(COC1=CC=C(Cl)C=C1)OC(=S)N1C=CN=C1,4.96
9403,CC(C)(C)C(COC1=CC=C(Br)C=C1)OC(=S)N1C=CN=C1,5.11
9404,CC1=CC=C(OCC(OC(=S)N2C=CN=C2)C(C)(C)C)C=C1,4.66
9405,CCCC1=CC=C(OCC(OC(=S)N2C=CN=C2)C(C)(C)C)C=C1,5.77
9406,CC(C)C1=CC=C(OCC(OC(=S)N2C=CN=C2)C(C)(C)C)C=C1,5.21
9407,CC(C)(C)C(COC1=CC=C(C=C1)C1=CC=CC=C1)OC(=S)N1C=CN=C1,6.06
9408,COC1=CC=C(OCC(OC(=S)N2C=CN=C2)C(C)(C)C)C=C1,4.31
9409,CCC1=CC=C(OCC(OC(=S)N2C=CN=C2)C(C)(C)C)C=C1,5.09
9410,CC(C)(C)C(COC1=CC=CC=C1)OC(=O)N1C=CN=C1,3.58
9411,CC(C)(C)C(COC1=CC=C(F)C=C1)OC(=O)N1C=CN=C1,3.68
9412,CC(C)(C)C(COC1=CC=C(Cl)C=C1)OC(=O)N1C=CN=C1,4.19
9413,CC(C)(C)C(COC1=CC=C(Br)C=C1)OC(=O)N1C=CN=C1,4.37
9414,CC(C)(C)C(COC1=CC=C(C=C1)N(=O)=O)OC(=O)N1C=CN=C1,3.35
9415,CC(C)(C)C(COC1=CC=C(C=C1)C#N)OC(=O)N1C=CN=C1,3.15
9416,CC(C)C1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.77
9417,CC(C)(C)C(COC1=CC=C(C=C1)C1=CC=CC=C1)OC(=O)N1C=CN=C1,4.56
9418,CC(C)(C)C(COC1=CC=C(C=C1)C(C)(C)C)OC(=O)N1C=CN=C1,4.82
9419,CCC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.1
9420,CCCC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.73
9421,CCCCC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.97
9422,COC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,3.46
9423,CSC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.03
9424,CCOC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,3.86
9425,CCCOC1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.1
9426,CCOC(=O)C1=CC=C(OCC(OC(=O)N2C=CN=C2)C(C)(C)C)C=C1,4.12
9427,ClC1=CC=C(NC2=CC3=NC4=CC=CC=C4N(C4=CC=C(Cl)C=C4)C3=C\C2=N\CCCN2CCCC2)C=C1,7.17
9428,ClC1=CC=C(NC2=CC3=NC4=CC=CC=C4N(C4=CC=C(Cl)C=C4)C3=C\C2=N\CCCN2CCCCC2)C=C1,8.18
9429,CCN(CC)CCCC(C)\N=C1\C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2C=C1NC1=CC=C(Cl)C=C1,7.92
9430,ClC1=CC=C(NC2=CC3=NC4=CC=CC=C4N(C4=CC=C(Cl)C=C4)C3=C\C2=N\CC2CCNCC2)C=C1,6.44
9431,C[C@@H](OC1=CC=C(OC2=NC3=C(C=C(Cl)C=C3)N=C2)C=C1)C(=O)OCCON=C(C)C,4.6
9432,CC1=CC=C(CC2=NC3=C(N2)C=C(Cl)C=C3)C=C1,5.21
9433,COC(=O)C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,1.7
9434,CN1N=C(C)C(C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)=C1OC1=CC=CC=C1,5.01
9435,COC1=CC(OC)=NC(NC(=O)NS(=O)(=O)C2=NC=CC=C2C(=O)N(C)C)=N1,0.01
9436,CCOC(=O)CSC1=NC(=NN1C(=O)N(C)C)C(C)(C)C,2.69
9437,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(Cl)=CC=C1,3.28
9438,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(F)C=C1,2.85
9439,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1[N+]([O-])=O,2.27
9440,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1,2.45
9441,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(Cl)=C(Cl)C=C1,4.25
9442,CC(C)(C)N(N=C(O)C1=CC=CC=C1Cl)C(=O)C1=CC=CC=C1Cl,2.75
9443,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(Cl)C=C1,3.42
9444,CC1=CC=C(C=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.99
9445,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1Cl,2.59
9446,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1,3.22
9447,CC(C)(C)N(N=C(O)C1=CC(Cl)=CC=C1)C(=O)C1=CC=CC=C1Cl,3.49
9448,CC(C)(C)N(NC(=O)C1=CC=C(Cl)C=C1)C(=O)C1=CC=CC=C1Cl,3.51
9449,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1F,2.38
9450,COC1=CC=CC=C1C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.04
9451,CC1=CC=CC=C1C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.75
9452,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(=CC=C1)[N+]([O-])=O,2.73
9453,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(Br)C=C1,3.66
9454,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=C(F)C=CC=C1F,2.16
9455,COC1=CC=C(C=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.56
9456,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1I,2.83
9457,CSC1=CC=CC=C1C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.6
9458,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=C(Cl)C=C(Cl)C=C1,3.55
9459,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(F)=CC=C1,2.78
9460,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1Br,2.69
9461,FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,3.56
9462,CC(CC(=O)C1=CC=C(C=C1)C1=C(F)C=C(F)C=C1)C(O)=O,3.78
9463,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,4.25
9464,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=C(F)C(F)=C(F)C(F)=C1F,3.25
9465,CC1=CC(=CC=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.79
9466,CC1=CC=CC(C(=O)N(NC(=O)C2=CC=CC=C2)C(C)(C)C)=C1C,3.1
9467,CC1=C(C)C=C(C=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,3.34
9468,COC1=CC=CC(=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.56
9469,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(C=C1)C#N,2.5
9470,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(C=C1)C(F)(F)F,3.77
9471,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(=CC=C1)C(F)(F)F,3.61
9472,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC=C1C(F)(F)F,2.85
9473,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(=CC=C1)C#N,2.34
9474,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=C(Cl)C=CC=C1Cl,2.56
9475,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=CC(Cl)=C1Cl,3.41
9476,CC1=CC(=CC(C)=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,3.39
9477,CC1=C(Cl)C=CC=C1C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,3.57
9478,CC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC=CC=C1Cl)C(C)(C)C,3.15
9479,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(Br)=CC=C1,3.49
9480,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC(I)=CC=C1,3.72
9481,CCC1=CC=CC=C1C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.96
9482,COC1=C(OC)C=C(C=C1)C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,2.09
9483,CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(I)C=C1,3.78
9484,CCC(C(C)C)C(=O)OC1=CC=CC=C1,4.2
9485,CCOC(C(C)C)C(=O)OCC1=CC=CC=C1,3.29
9486,CS(=O)CC(=O)\C=N\O,-0.72
9487,CS(=O)(=O)CC(=O)\C=N\O,-0.69
9488,CSCC(=O)\C=N\O,1.21
9489,CCCCCCC(C)(C)C1=CC(O)=C2[C@@H]3CC(CO)=CC[C@H]3C(C)(C)OC2=C1,7.44
9490,CCCN(CCC)C1COC2=C(C1)C=CC=C2O,3.3
9491,COC(=O)C1=CC=CC=C1CS(N)(=O)=O,0.37
9492,CCC1=NC(=NN1C1=CC=CC=C1)S(=O)(=O)NC1=C(F)C=CC=C1F,3.7
9493,CC1=NC(=NN1C1=CC=CC=C1)S(=O)(=O)NC1=C(Cl)C=CC(C)=C1Cl,4.4
9494,CCC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=N2,3.42
9495,CC(C)(C)C1=CC=C(C=C1)C1=NC2=C(N1)C=CC=N2,4.82
9496,ClC1=CC=C(OC2=CC(Cl)=C(Cl)C(Cl)=C2Cl)C=C1,6.61
9497,CC(C)OC1=C(SC(C)=C1Br)C(O)=NC1=NNN=N1,1.72
9498,CC(C)OC1=C(SC(Br)=C1Br)C(=O)NC1=NNN=N1,1.85
9499,COC1=C(Br)C(OC(C)C)=C(S1)C(=O)NC1=NNN=N1,1.35
9500,CC(C)OC1=C(N(C)C(Br)=C1Br)C(=O)NC1=NNN=N1,2.52
9501,NC(=O)NS(=O)(=O)C1=CN=CC=C1,-0.65
9502,CCCCOC(=O)NC1=CC(OCC)=C(OCC)C=C1,3.46
9503,CCOC1=C(OCC)C=C(NC(=O)OC2CCCC2)C=C1,3.33
9504,CCOC1=CC=CC=C1N=C(O)OC,2.43
9505,COC(O)=NC1=CC=CC=C1C(F)(F)F,2.09
9506,COC(=O)NC1=CC(I)=CC=C1,3.03
9507,CCC1=CC(=CC=C1)N=C(O)OC,2.74
9508,CCOC1=CC=CC(NC(=O)OC)=C1,2.31
9509,CCCCC1=CC=C(NC(=O)OC)C=C1,3.69
9510,COP(=S)(OC)OC1=C(C=CC=C1Cl)C#N,3.58
9511,CN(C)C(=O)COC(=O)C1=CC(=C(Cl)C=C1NCC1=CC=CO1)S(N)(=O)=O,1.18
9512,OC(=O)CSC1=NC2=C(C=CC(Cl)=C2)S(=O)(=O)N1,0.82
9513,OC(=O)CSC1=NC2=C(C=C(Cl)C=C2)S(=O)(=O)N1,0.72
9514,OC(=O)CSC1=NC2=C(Cl)C=C(Cl)C=C2S(=O)(=O)N1,1.09
9515,OC(=O)CSC1=NC2=C(C=CC(Cl)=C2Cl)S(=O)(=O)N1,1.1
9516,OC(=O)CSC1=NC2=C(C=C(Br)C=C2)S(=O)(=O)N1,0.92
9517,OC(=O)CSC1=NC2=C(Br)C=C(Br)C=C2S(=O)(=O)N1,1.16
9518,CC1=CC2=C(C=C1)S(=O)(=O)NC(SCC(O)=O)=N2,0.7
9519,COC1=CC2=C(C=C1)S(=O)(=O)NC(SCC(O)=O)=N2,0.37
9520,OC(=O)CSC1=NC2=C(C=CC(=C2)C(F)(F)F)S(=O)(=O)N1,1.62
9521,OC(=O)CSC1=NC2=CC=CC=C2S(=O)(=O)N1,0.18
9522,COCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O,0.73
9523,ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1,3.23
9524,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(N)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,1.43
9525,COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,2.6
9526,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCCCC(N)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,2.3
9527,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCCCO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,2.79
9528,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCCCCC(=O)OC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,3.7
9529,CN(C)C(=O)COC(=O)C1=CC=CC=C1O,1.21
9530,CN(CCO)C(=O)COC(=O)C1=CC=CC=C1O,0.86
9531,NC1CC(CO)N(C1)C1=C(F)C=C2C(=O)C(=CN(C2=C1)C1=C(F)C=C(F)C=C1)C(O)=O,-0.98
9532,CC1CC(N)CN1C1=C(F)C=C2C(=O)C(=CN(C2=C1)C1=C(F)C=C(F)C=C1)C(O)=O,0.09
9533,CC1CC(N)CN1C1=C(F)C=C2C(=O)C(=CN(C3=C(F)C=C(F)C=C3)C2=N1)C(O)=O,-0.2
9534,[H][C@@]1(CCC[C@@H](O)C1)C1=C(O)C=C(C=C1)C(C)(C)CCCCCC,6.68
9535,NC1=C2N=CN([C@H]3CC(F)[C@@H](CO)O3)C2=NC(=N)N1,0.05
9536,CC1=C(CC2=CC=CC=C2)C(=S)SS1,3.78
9537,[O-]\[N+](=N/C#N)C1=CC(F)=CC=C1,1.85
9538,FC1=CC=C(C=C1)N(=O)=NC#N,1.8
9539,FC(F)(F)C1=CC=C(C=C1)N(=O)=NC#N,2.47
9540,FC(F)(F)C1=CC(=CC=C1)N(=O)=NC#N,2.52
9541,O=N(=NC#N)C1=CC=CC(=C1)C#N,1.15
9542,O=N(=NC#N)C1=CC=C(C=C1)C#N,1.18
9543,CCCSCS(=O)CC(CO)N=C(O)\C=C\C1=C(C)N=C(O)N=C1O,-0.67
9544,CC(N1N=NC2=CC=CC=C12)C(O)=N,0.35
9545,CCCCC(N1N=NC2=CC=CC=C12)C(=O)OCC,3.32
9546,CCC(N1N=NC2=CC=CC=C12)C(N)=O,0.88
9547,CCC(N1N=C2C=CC=CC2=N1)C(N)=O,1.25
9548,CC(C)(N1N=NC2=CC=CC=C12)C(N)=O,0.76
9549,CCOC(=O)C(CC)N1N=NC2=CC=CC=C12,2.34
9550,CCOC(=O)C(CC)N1N=C2C=CC=CC2=N1,2.88
9551,CCCCC(N1N=NC2=CC=CC=C12)C(N)=O,1.88
9552,CCCC(N1N=C2C=CC=CC2=N1)C(=O)OCC,3.38
9553,CCCC(N1N=C2C=CC=CC2=N1)C(N)=O,1.75
9554,CC(C)(N1N=C2C=CC=CC2=N1)C(N)=O,1.16
9555,CCCC(N1N=NC2=CC=CC=C12)C(=O)OCC,2.82
9556,CCCCC(N1N=C2C=CC=CC2=N1)C(=O)OCC,3.88
9557,CC(N1N=C2C=CC=CC2=N1)C(N)=O,0.86
9558,CCCC(N1N=NC2=CC=CC=C12)C(N)=O,1.38
9559,CCCCC(N1N=C2C=CC=CC2=N1)C(N)=O,2.28
9560,CC(CCC(O)=O)N1N=NC2=CC=CC=C12,0.15
9561,CCOC(=O)CCC(C)N1N=NC2=CC=CC=C12,2.64
9562,CC(CCC(O)=O)N1N=C2C=CC=CC2=N1,0.69
9563,CC(CCC(N)=O)N1N=NC2=CC=CC=C12,1.35
9564,CC1=N(=O)ON=C1N,-0.17
9565,CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1,0.66
9566,COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,1.28
9567,O=C(COC(=O)C1=CC=CC=C1)N1CCC1,1.2
9568,O=C(COC(=O)C1=CC=CC=C1)N1CCCCCC1,2.3
9569,CCC1CCCCN1C(=O)COC(=O)C1=CC=CC=C1,2.62
9570,CC1CCCC(C)N1C(=O)COC(=O)C1=CC=CC=C1,2.9
9571,OC1CCN(CC1)C(=O)COC(=O)C1=CC=CC=C1,0.63
9572,OC(=O)C1CCN1C(=O)COC(=O)C1=CC=CC=C1,0.79
9573,OC(=O)[C@@H]1CCCN1C(=O)COC(=O)C1=CC=CC=C1,1.02
9574,COC(=O)[C@@H]1CCCN1C(=O)COC(=O)C1=CC=CC=C1,1.42
9575,CN(C)C(=O)CCOC(=O)C1=CC=CC=C1,1.28
9576,CN(C)C(=O)CCCOC(=O)C1=CC=CC=C1,1.86
9577,CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1,2.3
9578,CN(C(C)=O)C(=O)COC(=O)C1=CC=CC=C1,1.58
9579,CC(C)NC(=O)COC(=O)C1=CC=CC=C1,1.73
9580,CCCCNC(=O)COC(=O)C1=CC=CC=C1,2.36
9581,CCCCCCNC(=O)COC(=O)C1=CC=CC=C1,2.81
9582,CC(NC(=O)COC(=O)C1=CC=CC=C1)C(N)=O,0.42
9583,OCC(CO)(CO)NC(=O)COC(=O)C1=CC=CC=C1,0.25
9584,CCN(C)C(=O)COC(=O)C1=CC=CC=C1,1.27
9585,CC(C)CN(CC(C)C)C(=O)COC(=O)C1=CC=CC=C1,3.8
9586,FC1=CC=C(CN2C=NC=N2)C=C1,1.1
9587,COC1=CC=C(CN2C=NC=N2)C=C1,1.1
9588,CCCCC1=CC=C(CN2C=NC=N2)C=C1,2.81
9589,FC(F)(F)C1=CC=CC(CN2C=NC=N2)=C1,1.74
9590,ClC1=C(Cl)C=C(CN2C=NC=N2)C=C1,2.54
9591,OC[C@H]1O[C@H](CC1F)N1C=C(Br)C(O)=NC1=O,-0.04
9592,ClC1=CC=C(CC2=NC3=C(N2)C=C(Cl)C=C3)C=C1,5.18
9593,COCCNC(=O)COC1=CC=C(OCCNCC(O)COC2=CC=CC=C2)C=C1,1.7
9594,NC1=C(CC2=CSC=C2)C2=C(N1)C(=O)NC(N)=N2,1.08
9595,NC1=C(CC2=CC=CS2)C2=C(N1)C(=O)NC(N)=N2,1.01
9596,CCC1=C(O)C(=O)C=CN1C,-0.2
9597,CCCN1C=CC(=O)C(O)=C1CC,0.7
9598,CCN1C=CC(=O)C(O)=C1CC,0.25
9599,CCCN1CCOC2C1COC1=C2C=CC=C1O,1.93
9600,CCCN(CCC)C1CCOC2=C1C=C(O)C=C2,3.17
9601,CCCN(CCC)C1COC2=CC=C(O)C=C2C1,3.19
9602,CC(C)(C)N1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CC2CC1CN2,-0.41
9603,CCCCCCN1CC(CC1=O)C(O)=O,1.6
9604,ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1,3.24
9605,CC(=O)C(=CC1=CC(=C(O)C(O)=C1)[N+]([O-])=O)C(C)=O,1.21
9606,COC(=O)C1=C(C)NC(=C1C(=O)OC)C1=C(Cl)C=CC=N1,1.51
9607,COC(=O)C1=C(C)NC(=C1C(=O)OC)C1=NC=C(Cl)C=C1,2.7
9608,COC(=O)C1=C(C)NC(=C1C(=O)OC)C1=NC=CC(Cl)=C1,2.63
9609,CCCCN1C=CC=C(O)C1=O,1.18
9610,CCN(CC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,1.16
9611,CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,2.09
9612,CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,2.03
9613,CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,1.67
9614,CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-0.46
9615,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N1CCOCC1,0.3
9616,CCC\C(=N/OCC)C1C(=O)CC(C)(OC1=O)C1CC1,3.28
9617,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,5.27
9618,COC1=CC2=C(NC3=C4C=CC(Cl)=CC4=NC=C23)C=C1,4.49
9619,ClC1=CC(Cl)=C(OC2=C(Cl)C=CC(Cl)=C2Cl)C=C1,6.06
9620,CN(C)C(=O)NC1=CC=C(OC2=NN=NN2C2CCCCC2)C=C1,2.18
9621,CCCCCCCCN1N=NN=C1OC1=CC=C(NC(=O)N(C)C)C=C1,3.96
9622,CN(C)C(=O)NC1=CC=C(OC2=NN=NN2CC2=CC=CC=C2)C=C1,1.7
9623,CCOC(=O)CN1N=NN=C1OC1=CC=C(NC(=O)N(C)C)C=C1,0.7
9624,CN(C)C(=O)NC1=CC=C(OC2=NN=NN2CC#C)C=C1,1.0
9625,CCN1N=NN=C1OC1=C(Cl)C=C(C=C1)N=C(O)N(C)C,1.5
9626,CN(C)C(=O)NC1=CC=C(OC2=NN(C)N=N2)C=C1,0.63
9627,CCN1N=NC(OC2=CC=C(NC(=O)N(C)C)C=C2)=N1,1.1
9628,CC(C)N1N=NC(OC2=CC=C(NC(=O)N(C)C)C=C2)=N1,1.45
9629,CN(C)C(=O)NC1=CC=C(OC2=NN(N=N2)C(C)(C)C)C=C1,2.08
9630,CN(C)C(=O)NC1=CC=C(OC2=NN(N=N2)C2CCCCC2)C=C1,2.67
9631,CCCCCCCCN1N=NC(OC2=CC=C(NC(=O)N(C)C)C=C2)=N1,4.4
9632,CN(C)C(=O)NC1=CC=C(OC2=NN(CC=C)N=N2)C=C1,1.65
9633,CN(C)C(=O)NC1=CC=C(OC2=NN(CC3=CC=CC=C3)N=N2)C=C1,2.25
9634,CN(C)C(=O)NC1=CC=C(OC2=NN(CCC#N)N=N2)C=C1,0.28
9635,CCN1N=NC(OC2=C(Cl)C=C(C=C2)N=C(O)N(C)C)=N1,1.7
9636,CN(C)C(=O)NC1=CC=C(OC2=NN(CC#C)N=N2)C=C1,1.65
9637,COC(=O)CSC1=C(Cl)C=C(F)C(=C1)N=C1SC(=O)N2CCCCN12,3.77
9638,CC(=O)OCN1C(=O)C=C(C)C1=O,0.45
9639,CC(=O)OCN1C(=O)C(C)=C(C)C1=O,0.65
9640,CC(=O)OCN1CC2=CC=CC=C2C1=O,0.99
9641,O=N(=NC#N)C1=CC=CC2=CC=CC=C12,3.17
9642,O=N(=NC#N)C1=CC=NC2=CC=CC=C12,2.07
9643,O=N(=NC#N)C1=CN=CC=N1,0.1
9644,CC(=O)OCN1C(=O)C2CC=CCC2C1=O,0.97
9645,OC[C@@H]1C[C@H](F)[C@@H](O1)N1C=NC2=C1NC=NC2=O,-1.21
9646,O=N(=NC#N)C1=NC=CC=N1,-0.13
9647,CC1=C(C)C(=O)C(CC2=CN=CC=C2)=C(C)C1=O,2.55
9648,CC1=CC(O)=NN=C1\C=C\C1=CC=C(C=C1)N1C=NC2=C1CCCC2,3.1
9649,CC(O)=NC1=CC=C(\C=C\C2=NN=C(O)C=C2C)C=C1,1.27
9650,COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F,3.89
9651,COC1=CN=C(OC)C=N1,1.14
9652,COC1=CC=C(CC2=NC3=C(N2)C=C(C=C3)N(=O)=O)C=C1,3.48
9653,CCCN1C2=C(N=CN2)C(=O)N(C)C1=O,1.02
9654,COCCN1C=CC(=O)C(O)=C1C,-0.41
9655,CCOCCCN1C=CC(=O)C(O)=C1C,0.12
9656,CCCCCC(O)C1=CC(O)=C(O)C=C1,2.32
9657,OCCCCCC(=O)\C=C\C1=CC(O)=C(O)C=C1,1.67
9658,CCNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,0.9
9659,CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)NCC(N)=O,-0.43
9660,CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,0.38
9661,CCCC(=O)OCOC(=O)C1=CC=CC=C1OC(C)=O,2.5
9662,CN(CCOC(=O)C1=CC=CC=C1OC(C)=O)C(C)=O,1.46
9663,CN(C)C(O)=NC1=CC(Cl)=C(OC2=NN=NN2C(C)(C)C)C=C1,2.25
9664,CN(C)C(=O)NC1=CC=C(OC2=NN=NN2C(C)(C)C)C=C1,1.65
9665,COC1=CC(Cl)=C(NC2=CC=CC=C2CC(O)=O)C(Cl)=C1,4.44
9666,CC1=NON(=O)=C1N,-0.32
9667,CC(C)(C)C1(Cl)C(O)=NC(=O)N=C1O,0.82
9668,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=C(F)C(F)=CC(F)=C1F,5.46
9669,COC1=CC=C(C=C1)C(=O)C1=CSC(=C1)S(N)(=O)=O,1.76
9670,NS(=O)(=O)C1=CC(=CS1)C(=O)C1=CC=C(O)C=C1,1.41
9671,COC1=CC=C(C=C1)C(=O)C1=COC(=C1)S(N)(=O)=O,1.52
9672,OC1=NC(C1)OC1=CC=CC(=C1)C(=O)OCC1=CC=CC=C1,2.83
9673,OC1=NC(C1)OC1=CC=CC2=CC=CC=C12,2.66
9674,OC1=NC(C1)OC1=CC=C(C=C1)C1=CC=CC=C1,2.61
